MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,BldgType,OverallQual,OverallCond,YearBuilt,YearRemodAdd,MasVnrType,MasVnrArea,ExterQual,ExterCond,BsmtQual,BsmtCond,BsmtExposure,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,HeatingQC,CentralAir,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Fireplaces,GarageYrBlt,GarageFinish,GarageCars,GarageArea,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,target
20.0,RL,,9991.0,Pave,,IR1,Lvl,AllPub,Corner,Gtl,1Fam,4.0,4.0,1976.0,1993.0,None,0.0,TA,TA,TA,TA,No,1116.0,0.0,165.0,1281.0,Ex,Y,1620.0,0.0,0.0,1620.0,1.0,0.0,2.0,0.0,3.0,1.0,TA,8.0,1.0,1993.0,Unf,2.0,490.0,Y,120.0,78.0,0.0,0.0,0.0,0.0,,GdWo,,0.0,6.0,2009.0,150000.0
50.0,RL,51.0,10480.0,Pave,,Reg,Lvl,AllPub,Inside,Gtl,1Fam,6.0,5.0,1936.0,1950.0,None,0.0,TA,TA,TA,TA,No,0.0,0.0,1064.0,1064.0,Ex,Y,1166.0,0.0,473.0,1639.0,0.0,0.0,1.0,0.0,3.0,1.0,TA,6.0,0.0,1936.0,Unf,1.0,240.0,Y,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,3.0,2008.0,115000.0
70.0,RL,63.0,15576.0,Pave,,Reg,Lvl,AllPub,Inside,Gtl,1Fam,6.0,7.0,1915.0,1976.0,None,0.0,TA,TA,Gd,TA,No,0.0,0.0,840.0,840.0,Ex,Y,840.0,840.0,0.0,1680.0,0.0,0.0,2.0,0.0,4.0,1.0,TA,8.0,0.0,1960.0,Unf,1.0,308.0,Y,0.0,0.0,160.0,0.0,0.0,0.0,,,,0.0,3.0,2008.0,177000.0
60.0,RL,109.0,14154.0,Pave,,Reg,Lvl,AllPub,Corner,Gtl,1Fam,7.0,5.0,2006.0,2006.0,BrkFace,350.0,Gd,TA,Ex,Gd,No,0.0,0.0,1063.0,1063.0,Ex,Y,1071.0,1101.0,0.0,2172.0,0.0,0.0,2.0,1.0,3.0,1.0,Gd,9.0,1.0,2006.0,RFn,3.0,947.0,Y,192.0,62.0,0.0,0.0,0.0,0.0,,,,0.0,8.0,2007.0,280000.0
60.0,FV,85.0,10800.0,Pave,,Reg,Lvl,AllPub,Inside,Gtl,1Fam,8.0,5.0,2007.0,2008.0,Stone,100.0,Gd,TA,Ex,TA,No,789.0,0.0,245.0,1034.0,Ex,Y,1050.0,1028.0,0.0,2078.0,1.0,0.0,2.0,1.0,3.0,1.0,Ex,8.0,1.0,2008.0,Fin,3.0,836.0,Y,0.0,102.0,0.0,0.0,0.0,0.0,,,,0.0,4.0,2008.0,339750.0
20.0,RL,68.0,9571.0,Pave,,Reg,Lvl,AllPub,Inside,Gtl,1Fam,5.0,3.0,1958.0,1958.0,None,0.0,TA,Fa,TA,Fa,No,0.0,0.0,1276.0,1276.0,TA,Y,1276.0,0.0,0.0,1276.0,0.0,0.0,1.0,0.0,3.0,1.0,TA,5.0,0.0,1958.0,Unf,1.0,350.0,Y,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,6.0,2009.0,60000.0
190.0,RL,100.0,34650.0,Pave,,Reg,Bnk,AllPub,Inside,Gtl,2fmCon,5.0,5.0,1955.0,1955.0,None,0.0,TA,TA,TA,TA,Mn,1056.0,0.0,0.0,1056.0,TA,N,1056.0,0.0,0.0,1056.0,1.0,0.0,1.0,0.0,3.0,1.0,TA,5.0,0.0,1955.0,Fin,2.0,572.0,Y,264.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,1.0,2006.0,145000.0
20.0,FV,,4403.0,Pave,,IR2,Lvl,AllPub,Inside,Gtl,1Fam,7.0,5.0,2009.0,2009.0,Stone,432.0,Ex,TA,Ex,TA,Av,578.0,0.0,892.0,1470.0,Ex,Y,1478.0,0.0,0.0,1478.0,1.0,0.0,2.0,1.0,2.0,1.0,Gd,7.0,1.0,2009.0,Fin,2.0,484.0,Y,0.0,144.0,0.0,0.0,0.0,0.0,,,,0.0,6.0,2010.0,222000.0
30.0,RM,56.0,8960.0,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,1Fam,5.0,6.0,1927.0,1950.0,None,0.0,TA,TA,TA,TA,No,0.0,0.0,1008.0,1008.0,Gd,Y,1028.0,0.0,0.0,1028.0,0.0,0.0,1.0,0.0,2.0,1.0,TA,5.0,1.0,1927.0,Unf,2.0,360.0,Y,0.0,0.0,130.0,0.0,0.0,0.0,,,,0.0,3.0,2010.0,115000.0
60.0,RL,59.0,11228.0,Pave,,IR2,Lvl,AllPub,CulDSac,Gtl,1Fam,7.0,5.0,1993.0,1993.0,None,0.0,Gd,TA,Gd,TA,No,50.0,531.0,499.0,1080.0,Ex,Y,1080.0,1017.0,0.0,2097.0,0.0,1.0,2.0,1.0,3.0,1.0,Gd,9.0,1.0,1993.0,Unf,3.0,678.0,Y,196.0,187.0,0.0,0.0,0.0,0.0,,,,0.0,12.0,2008.0,228000.0
20.0,RL,73.0,8899.0,Pave,,IR1,Lvl,AllPub,Inside,Gtl,1Fam,7.0,5.0,2007.0,2007.0,None,0.0,Gd,TA,Gd,TA,Av,24.0,0.0,1316.0,1340.0,Ex,Y,1340.0,0.0,0.0,1340.0,0.0,0.0,2.0,0.0,3.0,1.0,Gd,6.0,0.0,2007.0,Fin,2.0,396.0,Y,100.0,30.0,0.0,0.0,0.0,0.0,,,,0.0,8.0,2007.0,181134.0
60.0,RL,74.0,7844.0,Pave,,Reg,Lvl,AllPub,Inside,Gtl,1Fam,6.0,7.0,1978.0,1978.0,BrkFace,203.0,TA,TA,TA,TA,No,209.0,0.0,463.0,672.0,TA,Y,672.0,728.0,0.0,1400.0,0.0,0.0,1.0,1.0,3.0,1.0,TA,6.0,1.0,1978.0,Fin,2.0,440.0,Y,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,3.0,2006.0,149500.0
70.0,RL,86.0,22420.0,Pave,,IR1,Lvl,AllPub,Inside,Gtl,1Fam,6.0,6.0,1918.0,1950.0,None,0.0,TA,TA,Gd,TA,No,1128.0,0.0,242.0,1370.0,TA,N,1370.0,1254.0,0.0,2624.0,1.0,0.0,2.0,1.0,4.0,1.0,TA,10.0,1.0,1918.0,Unf,3.0,864.0,N,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,11.0,2007.0,239000.0
50.0,RL,60.0,8160.0,Pave,,Reg,Lvl,AllPub,Inside,Gtl,1Fam,5.0,6.0,1940.0,1950.0,None,0.0,TA,TA,TA,TA,No,312.0,0.0,444.0,756.0,Fa,N,756.0,378.0,0.0,1134.0,1.0,0.0,1.0,1.0,3.0,1.0,TA,7.0,0.0,1940.0,Unf,1.0,240.0,P,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,4.0,2007.0,126000.0
20.0,RL,65.0,8450.0,Pave,,Reg,Lvl,AllPub,Inside,Gtl,1Fam,5.0,6.0,1968.0,1968.0,None,0.0,TA,TA,TA,TA,No,775.0,0.0,281.0,1056.0,Ex,Y,1056.0,0.0,0.0,1056.0,1.0,0.0,1.0,0.0,3.0,1.0,TA,6.0,1.0,1968.0,Unf,1.0,304.0,Y,0.0,85.0,184.0,0.0,0.0,0.0,,,,0.0,7.0,2010.0,142000.0
90.0,RM,78.0,7060.0,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Duplex,7.0,5.0,1997.0,1998.0,BrkFace,200.0,TA,Gd,Gd,Gd,Gd,1309.0,0.0,35.0,1344.0,Ex,Y,1344.0,0.0,0.0,1344.0,2.0,0.0,2.0,0.0,2.0,2.0,TA,8.0,0.0,1997.0,Fin,4.0,784.0,Y,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,11.0,2008.0,206300.0
20.0,RL,,16635.0,Pave,,IR1,Lvl,AllPub,FR2,Gtl,1Fam,6.0,7.0,1977.0,2000.0,Stone,126.0,Gd,TA,Gd,TA,No,1246.0,0.0,356.0,1602.0,Gd,Y,1602.0,0.0,0.0,1602.0,0.0,1.0,2.0,0.0,3.0,1.0,Gd,8.0,1.0,1977.0,Fin,2.0,529.0,Y,240.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,6.0,2009.0,215000.0
20.0,RL,100.0,21750.0,Pave,,Reg,HLS,AllPub,Inside,Mod,1Fam,5.0,5.0,1954.0,1954.0,None,0.0,TA,TA,TA,TA,No,0.0,0.0,988.0,988.0,Ex,Y,988.0,0.0,0.0,988.0,0.0,0.0,1.0,0.0,2.0,1.0,TA,4.0,0.0,1954.0,RFn,2.0,520.0,N,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,2.0,2008.0,113000.0
60.0,RL,80.0,9200.0,Pave,,Reg,Lvl,AllPub,Inside,Gtl,1Fam,8.0,5.0,1998.0,1998.0,BrkFace,473.0,Gd,TA,Gd,TA,No,986.0,0.0,484.0,1470.0,Gd,Y,1470.0,1160.0,0.0,2630.0,1.0,0.0,2.0,1.0,4.0,1.0,Gd,8.0,1.0,1998.0,Fin,3.0,696.0,Y,0.0,66.0,0.0,0.0,0.0,0.0,,,,0.0,6.0,2008.0,315000.0
20.0,RL,72.0,9000.0,Pave,,Reg,Lvl,AllPub,Inside,Gtl,1Fam,6.0,5.0,1956.0,1956.0,BrkFace,74.0,TA,TA,Gd,TA,No,616.0,0.0,580.0,1196.0,Gd,Y,1196.0,0.0,0.0,1196.0,1.0,0.0,1.0,0.0,2.0,1.0,TA,6.0,1.0,1956.0,RFn,1.0,297.0,Y,0.0,44.0,0.0,0.0,0.0,0.0,,,,0.0,5.0,2008.0,139000.0
60.0,RM,60.0,3378.0,Pave,Grvl,Reg,HLS,AllPub,Inside,Gtl,1Fam,7.0,8.0,1946.0,1992.0,None,0.0,TA,Gd,TA,TA,No,0.0,0.0,651.0,651.0,Gd,Y,707.0,682.0,0.0,1389.0,0.0,0.0,1.0,1.0,3.0,1.0,TA,6.0,2.0,1947.0,Unf,1.0,240.0,P,0.0,0.0,126.0,0.0,0.0,0.0,,,,0.0,9.0,2009.0,135000.0
80.0,RL,,12800.0,Pave,,Reg,Low,AllPub,Inside,Mod,1Fam,7.0,5.0,1989.0,1989.0,BrkFace,145.0,Gd,TA,Gd,TA,Gd,1518.0,0.0,0.0,1518.0,Gd,Y,1644.0,0.0,0.0,1644.0,1.0,1.0,2.0,0.0,2.0,1.0,Gd,5.0,1.0,1989.0,Fin,2.0,569.0,Y,80.0,0.0,0.0,0.0,396.0,0.0,,,,0.0,8.0,2009.0,275000.0
20.0,RL,77.0,8593.0,Pave,,IR1,Lvl,AllPub,Inside,Gtl,1Fam,4.0,6.0,1957.0,1957.0,None,0.0,TA,TA,TA,TA,No,288.0,0.0,619.0,907.0,Ex,Y,907.0,0.0,0.0,907.0,0.0,0.0,1.0,0.0,3.0,1.0,TA,5.0,0.0,1964.0,Unf,1.0,352.0,Y,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,7.0,2008.0,109008.0
20.0,RL,64.0,6762.0,Pave,,Reg,Lvl,AllPub,Inside,Gtl,1Fam,7.0,5.0,2007.0,2007.0,BrkFace,108.0,Gd,TA,Gd,TA,No,664.0,0.0,544.0,1208.0,Ex,Y,1208.0,0.0,0.0,1208.0,1.0,0.0,2.0,0.0,2.0,1.0,Gd,6.0,0.0,2007.0,RFn,2.0,628.0,Y,105.0,54.0,0.0,0.0,0.0,0.0,,,,0.0,9.0,2007.0,195400.0
20.0,RL,130.0,11457.0,Pave,,IR1,Lvl,AllPub,Corner,Gtl,1Fam,6.0,5.0,1988.0,1988.0,None,0.0,TA,TA,Gd,TA,Mn,1005.0,0.0,387.0,1392.0,TA,Y,1412.0,0.0,0.0,1412.0,1.0,0.0,2.0,0.0,3.0,1.0,Gd,6.0,1.0,1988.0,Unf,2.0,576.0,Y,0.0,0.0,169.0,0.0,0.0,0.0,,,,0.0,3.0,2009.0,175000.0
160.0,RM,21.0,1680.0,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Twnhs,6.0,5.0,1971.0,1971.0,BrkFace,232.0,TA,TA,TA,TA,No,387.0,0.0,96.0,483.0,TA,Y,483.0,504.0,0.0,987.0,0.0,0.0,1.0,1.0,2.0,1.0,TA,4.0,0.0,1971.0,Unf,1.0,264.0,Y,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,7.0,2008.0,85400.0
50.0,RM,60.0,5586.0,Pave,,IR1,Bnk,AllPub,Inside,Gtl,1Fam,6.0,7.0,1920.0,1998.0,None,0.0,TA,TA,TA,TA,No,0.0,0.0,901.0,901.0,Gd,Y,1088.0,110.0,0.0,1198.0,0.0,0.0,1.0,0.0,4.0,1.0,TA,7.0,0.0,,,0.0,0.0,N,0.0,98.0,0.0,0.0,0.0,0.0,,MnPrv,,0.0,9.0,2008.0,79900.0
160.0,RM,24.0,1920.0,Pave,,Reg,Lvl,AllPub,Inside,Gtl,TwnhsE,5.0,5.0,1971.0,1971.0,BrkFace,376.0,TA,TA,TA,TA,No,471.0,0.0,294.0,765.0,Ex,Y,765.0,600.0,0.0,1365.0,1.0,0.0,1.0,1.0,2.0,1.0,TA,6.0,0.0,1971.0,Unf,2.0,440.0,Y,240.0,36.0,0.0,0.0,0.0,0.0,,,,0.0,8.0,2007.0,122500.0
60.0,RL,100.0,10839.0,Pave,,IR1,Lvl,AllPub,Corner,Gtl,1Fam,6.0,5.0,1997.0,1998.0,None,0.0,TA,TA,Gd,TA,No,0.0,0.0,926.0,926.0,Ex,Y,926.0,678.0,0.0,1604.0,0.0,0.0,2.0,1.0,3.0,1.0,TA,7.0,1.0,1997.0,Fin,2.0,470.0,Y,0.0,36.0,0.0,0.0,0.0,0.0,,,,0.0,7.0,2008.0,181000.0
180.0,RM,21.0,1890.0,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Twnhs,4.0,7.0,1972.0,1972.0,None,0.0,TA,Gd,Gd,TA,Av,495.0,0.0,135.0,630.0,Gd,Y,630.0,0.0,0.0,630.0,1.0,0.0,1.0,0.0,1.0,1.0,TA,3.0,0.0,,,0.0,0.0,Y,88.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,6.0,2008.0,81000.0
60.0,RL,43.0,10667.0,Pave,,IR2,Lvl,AllPub,CulDSac,Gtl,1Fam,7.0,6.0,1996.0,1996.0,None,0.0,Gd,TA,Gd,TA,Av,385.0,344.0,70.0,799.0,Ex,Y,827.0,834.0,0.0,1661.0,1.0,0.0,2.0,1.0,3.0,1.0,Gd,6.0,1.0,1996.0,RFn,2.0,550.0,Y,158.0,61.0,0.0,0.0,0.0,0.0,,,,0.0,4.0,2009.0,212000.0
50.0,RM,40.0,4400.0,Pave,,Reg,Lvl,AllPub,Inside,Gtl,1Fam,6.0,8.0,1920.0,1950.0,None,0.0,TA,TA,Fa,TA,No,0.0,0.0,648.0,648.0,TA,Y,734.0,384.0,0.0,1118.0,0.0,0.0,1.0,0.0,2.0,1.0,TA,6.0,0.0,1990.0,Unf,2.0,440.0,Y,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,10.0,2006.0,116000.0
45.0,RM,50.0,6000.0,Pave,,Reg,Lvl,AllPub,Inside,Gtl,1Fam,6.0,7.0,1926.0,2004.0,None,0.0,Gd,TA,TA,TA,No,0.0,0.0,884.0,884.0,Gd,Y,904.0,0.0,0.0,904.0,0.0,0.0,1.0,0.0,2.0,1.0,TA,4.0,0.0,1926.0,Unf,1.0,180.0,Y,0.0,0.0,105.0,0.0,0.0,0.0,,,,0.0,1.0,2009.0,119000.0
30.0,RL,40.0,4280.0,Pave,,Reg,Lvl,AllPub,Inside,Gtl,1Fam,5.0,6.0,1913.0,2002.0,None,0.0,TA,TA,TA,TA,No,365.0,0.0,75.0,440.0,TA,N,694.0,0.0,0.0,694.0,0.0,0.0,1.0,0.0,2.0,1.0,Gd,4.0,1.0,1990.0,Unf,1.0,352.0,P,0.0,0.0,34.0,0.0,0.0,0.0,,MnPrv,,0.0,3.0,2007.0,90350.0
50.0,RL,67.0,12354.0,Pave,Grvl,Reg,Lvl,AllPub,Corner,Gtl,1Fam,6.0,8.0,1920.0,2000.0,None,0.0,TA,TA,TA,Fa,Mn,0.0,0.0,684.0,684.0,Gd,Y,684.0,512.0,0.0,1196.0,0.0,0.0,1.0,0.0,3.0,1.0,Gd,7.0,0.0,2005.0,Unf,2.0,528.0,Y,0.0,46.0,0.0,0.0,0.0,0.0,,GdPrv,Shed,800.0,8.0,2009.0,110000.0
20.0,RL,105.0,15431.0,Pave,,Reg,Lvl,AllPub,Inside,Gtl,1Fam,10.0,5.0,2008.0,2008.0,Stone,200.0,Ex,TA,Ex,TA,Gd,1767.0,539.0,788.0,3094.0,Ex,Y,2402.0,0.0,0.0,2402.0,1.0,0.0,2.0,0.0,2.0,1.0,Ex,10.0,2.0,2008.0,Fin,3.0,672.0,Y,0.0,72.0,0.0,0.0,170.0,0.0,,,,0.0,4.0,2009.0,555000.0
90.0,RL,92.0,12108.0,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Duplex,4.0,4.0,1955.0,1955.0,BrkFace,270.0,TA,TA,TA,TA,No,133.0,0.0,1307.0,1440.0,TA,N,1440.0,0.0,0.0,1440.0,0.0,0.0,2.0,0.0,4.0,2.0,Fa,8.0,0.0,,,0.0,0.0,Y,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,9.0,2008.0,118000.0
50.0,RM,52.0,6240.0,Pave,,Reg,Lvl,AllPub,Inside,Gtl,1Fam,5.0,7.0,1930.0,1992.0,None,0.0,TA,TA,TA,TA,No,0.0,0.0,1078.0,1078.0,TA,Y,1128.0,445.0,0.0,1573.0,0.0,0.0,2.0,0.0,3.0,1.0,TA,8.0,1.0,1930.0,Unf,2.0,360.0,P,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,6.0,2008.0,162900.0
120.0,RL,53.0,3922.0,Pave,,Reg,Lvl,AllPub,Inside,Gtl,TwnhsE,7.0,5.0,2006.0,2007.0,BrkFace,72.0,Gd,TA,Ex,TA,Av,0.0,0.0,1258.0,1258.0,Ex,Y,1258.0,0.0,0.0,1258.0,0.0,0.0,2.0,0.0,2.0,1.0,Gd,6.0,1.0,2007.0,Fin,3.0,648.0,Y,144.0,16.0,0.0,0.0,0.0,0.0,,,,0.0,6.0,2007.0,172500.0
60.0,RL,70.0,8750.0,Pave,,Reg,Lvl,AllPub,Inside,Gtl,1Fam,7.0,5.0,1994.0,1995.0,None,0.0,Gd,Gd,Gd,TA,No,642.0,0.0,273.0,915.0,Ex,Y,933.0,975.0,0.0,1908.0,1.0,0.0,2.0,1.0,4.0,1.0,Gd,8.0,1.0,1994.0,Unf,2.0,493.0,Y,144.0,133.0,0.0,0.0,0.0,0.0,,,,0.0,7.0,2008.0,210000.0
20.0,RL,73.0,9855.0,Pave,,Reg,Lvl,AllPub,Corner,Gtl,1Fam,6.0,5.0,1956.0,1956.0,None,0.0,TA,TA,TA,TA,No,0.0,0.0,1436.0,1436.0,Fa,Y,1689.0,0.0,0.0,1689.0,0.0,0.0,1.0,0.0,3.0,1.0,TA,7.0,1.0,1956.0,Unf,2.0,480.0,Y,0.0,0.0,0.0,0.0,0.0,0.0,,MnPrv,,0.0,11.0,2009.0,127500.0
20.0,RL,137.0,16492.0,Pave,,IR1,Lvl,AllPub,Corner,Gtl,1Fam,6.0,6.0,1966.0,2002.0,None,0.0,Gd,TA,TA,TA,No,247.0,713.0,557.0,1517.0,Ex,Y,1888.0,0.0,0.0,1888.0,0.0,0.0,2.0,1.0,2.0,1.0,Gd,6.0,1.0,1966.0,Fin,2.0,578.0,Y,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,6.0,2010.0,190000.0
60.0,RL,,11214.0,Pave,,IR1,Lvl,AllPub,Corner,Gtl,1Fam,7.0,5.0,1998.0,1999.0,None,0.0,Gd,TA,Gd,TA,No,0.0,0.0,930.0,930.0,Gd,Y,956.0,930.0,0.0,1886.0,0.0,0.0,2.0,1.0,4.0,1.0,Gd,10.0,1.0,1998.0,Fin,2.0,431.0,Y,89.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,7.0,2006.0,199900.0
50.0,RM,50.0,8600.0,Pave,,Reg,Bnk,AllPub,Inside,Gtl,1Fam,6.0,6.0,1937.0,1950.0,None,0.0,TA,TA,TA,TA,No,0.0,0.0,780.0,780.0,TA,Y,780.0,596.0,0.0,1376.0,0.0,0.0,2.0,0.0,3.0,1.0,TA,7.0,1.0,1937.0,Unf,1.0,198.0,N,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,6.0,2006.0,119500.0
50.0,RM,50.0,6000.0,Pave,,Reg,Lvl,AllPub,Inside,Gtl,1Fam,3.0,7.0,1948.0,2002.0,None,0.0,TA,Gd,TA,TA,No,331.0,0.0,318.0,649.0,Ex,Y,679.0,504.0,0.0,1183.0,0.0,0.0,1.0,1.0,2.0,1.0,TA,6.0,0.0,1981.0,Unf,1.0,308.0,Y,0.0,176.0,0.0,0.0,0.0,0.0,,,,0.0,6.0,2007.0,120000.0
30.0,RM,70.0,5684.0,Pave,,Reg,Lvl,AllPub,Inside,Gtl,1Fam,6.0,8.0,1930.0,2005.0,None,0.0,TA,TA,TA,TA,No,0.0,0.0,813.0,813.0,Ex,Y,813.0,0.0,0.0,813.0,0.0,0.0,1.0,0.0,2.0,1.0,Gd,5.0,0.0,1932.0,Unf,1.0,270.0,N,0.0,113.0,0.0,0.0,0.0,0.0,,,,0.0,6.0,2006.0,110000.0
20.0,RL,62.0,70761.0,Pave,,IR1,Low,AllPub,Inside,Mod,1Fam,7.0,5.0,1975.0,1975.0,None,0.0,TA,TA,Gd,TA,Gd,655.0,0.0,878.0,1533.0,TA,Y,1533.0,0.0,0.0,1533.0,1.0,0.0,2.0,0.0,2.0,1.0,Gd,5.0,2.0,1975.0,Unf,2.0,576.0,Y,200.0,54.0,0.0,0.0,0.0,0.0,,,,0.0,12.0,2006.0,280000.0
60.0,RL,,9303.0,Pave,,IR1,Lvl,AllPub,Corner,Gtl,1Fam,6.0,5.0,1996.0,1997.0,BrkFace,42.0,Gd,TA,Ex,TA,No,742.0,0.0,130.0,872.0,Ex,Y,888.0,868.0,0.0,1756.0,1.0,0.0,2.0,1.0,3.0,1.0,TA,7.0,0.0,1996.0,Fin,2.0,422.0,Y,144.0,122.0,0.0,0.0,0.0,0.0,,,,0.0,7.0,2007.0,204000.0
60.0,FV,75.0,9000.0,Pave,,Reg,Lvl,AllPub,Inside,Gtl,1Fam,8.0,5.0,2008.0,2008.0,None,0.0,Gd,TA,Gd,TA,No,0.0,0.0,768.0,768.0,Ex,Y,786.0,804.0,0.0,1590.0,0.0,0.0,2.0,1.0,3.0,1.0,Gd,6.0,0.0,2008.0,RFn,2.0,676.0,Y,0.0,30.0,0.0,0.0,0.0,0.0,,,,0.0,6.0,2009.0,210000.0
90.0,RL,63.0,9297.0,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Duplex,5.0,5.0,1976.0,1976.0,None,0.0,TA,TA,TA,TA,No,1606.0,0.0,122.0,1728.0,TA,Y,1728.0,0.0,0.0,1728.0,2.0,0.0,2.0,0.0,4.0,2.0,TA,8.0,0.0,1976.0,Unf,2.0,560.0,Y,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,7.0,2006.0,188000.0
20.0,RL,80.0,9600.0,Pave,,Reg,Lvl,AllPub,Inside,Gtl,1Fam,7.0,6.0,1973.0,1973.0,BrkFace,320.0,TA,TA,TA,TA,No,916.0,0.0,326.0,1242.0,Fa,Y,1242.0,0.0,0.0,1242.0,0.0,0.0,1.0,1.0,3.0,1.0,TA,6.0,1.0,1973.0,Unf,2.0,528.0,Y,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,9.0,2007.0,175500.0
70.0,RM,34.0,4571.0,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,1Fam,5.0,5.0,1916.0,1950.0,None,0.0,TA,TA,TA,TA,No,0.0,0.0,624.0,624.0,Fa,N,624.0,720.0,0.0,1344.0,0.0,0.0,1.0,0.0,4.0,1.0,TA,7.0,0.0,1916.0,Unf,3.0,513.0,Y,0.0,0.0,96.0,0.0,0.0,0.0,,,,0.0,5.0,2008.0,98000.0
20.0,RL,,53227.0,Pave,,IR1,Low,AllPub,CulDSac,Mod,1Fam,4.0,6.0,1954.0,1994.0,None,0.0,TA,TA,Gd,TA,Gd,1116.0,0.0,248.0,1364.0,Ex,Y,1663.0,0.0,0.0,1663.0,1.0,0.0,1.0,0.0,2.0,1.0,Gd,6.0,2.0,1954.0,Fin,2.0,529.0,Y,224.0,137.0,0.0,0.0,0.0,0.0,,,,0.0,3.0,2008.0,256000.0
70.0,RM,,5100.0,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,1Fam,8.0,7.0,1925.0,1996.0,None,0.0,TA,Gd,TA,TA,No,0.0,0.0,588.0,588.0,Fa,Y,833.0,833.0,0.0,1666.0,0.0,0.0,1.0,0.0,3.0,1.0,Gd,7.0,1.0,1925.0,Unf,1.0,228.0,Y,192.0,63.0,0.0,0.0,0.0,0.0,,MnPrv,,0.0,6.0,2008.0,161000.0
50.0,RL,,7015.0,Pave,,IR1,Bnk,AllPub,Corner,Gtl,1Fam,5.0,4.0,1950.0,1950.0,BrkCmn,161.0,TA,TA,TA,TA,No,185.0,0.0,524.0,709.0,TA,Y,979.0,224.0,0.0,1203.0,1.0,0.0,1.0,0.0,3.0,1.0,Gd,5.0,1.0,1950.0,Unf,1.0,352.0,Y,0.0,0.0,248.0,0.0,0.0,0.0,,,,0.0,7.0,2009.0,110000.0
60.0,FV,75.0,8004.0,Pave,,IR1,Lvl,AllPub,Inside,Gtl,1Fam,8.0,5.0,2009.0,2009.0,Stone,110.0,Gd,TA,Gd,TA,No,544.0,0.0,288.0,832.0,Ex,Y,832.0,1103.0,0.0,1935.0,1.0,0.0,2.0,1.0,3.0,1.0,TA,8.0,0.0,2009.0,Fin,2.0,552.0,Y,0.0,150.0,0.0,0.0,0.0,0.0,,,,0.0,12.0,2009.0,263435.0
70.0,RL,60.0,7200.0,Pave,,Reg,Lvl,AllPub,Inside,Gtl,1Fam,7.0,9.0,1936.0,2007.0,None,0.0,Gd,Gd,Gd,Gd,No,350.0,210.0,0.0,560.0,Ex,Y,575.0,560.0,0.0,1135.0,1.0,0.0,1.0,0.0,3.0,1.0,Gd,6.0,0.0,1971.0,RFn,2.0,576.0,Y,256.0,0.0,0.0,0.0,0.0,0.0,,MnPrv,,0.0,4.0,2009.0,155000.0
20.0,RL,60.0,8281.0,Pave,,IR1,Lvl,AllPub,Inside,Gtl,1Fam,5.0,5.0,1965.0,1965.0,None,0.0,TA,TA,TA,TA,No,553.0,311.0,0.0,864.0,Gd,Y,864.0,0.0,0.0,864.0,0.0,0.0,1.0,0.0,3.0,1.0,TA,5.0,1.0,1965.0,Unf,1.0,360.0,Y,0.0,0.0,236.0,0.0,0.0,0.0,,GdWo,,0.0,12.0,2009.0,62383.0
