news_articles_cleaned,article_length,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127
short cable pretty useless guess large cable well unit get large cable inch diameter actually think large foot long coil inch coil tubular key lock like lock work fine year secure weakness lock liquid nitrogen trick supposedly easy store tankbag lock versatile get mail order house Motorcycle Accessory Warehouse beleive combination ignition disable couple deterrent usually worry vandalism Randy Davis Email randymegatekcom zx Pilot uunetucsdmegatekrandy DoD,965,0.22309217,0.07008126,-0.20186277,-0.20997667,-0.0048058582,-0.01600291,0.46384314,-0.047353305,-0.28697735,0.28765327,-0.10824305,-0.058364347,-0.086341195,0.276431,-0.042180177,-0.19425534,0.14592667,0.09800992,-0.17760174,0.015538179,0.15365888,-0.29638818,0.20642653,-0.16434674,0.20249109,0.003596557,0.2569966,-0.081750296,-0.1310619,0.053729407,0.120992,0.11189027,-0.039704673,0.26908794,0.025327371,-0.063450694,-0.18812414,0.19387603,0.25939032,0.2292485,-0.08242603,0.0001469739,-0.21143836,-0.011538479,-0.017401759,0.2830923,-0.13872874,0.403064,0.08660169,0.09168009,0.20794107,-0.034616362,-0.3874517,0.053132378,0.026576746,-0.061712656,-0.044706598,-0.10124121,0.10511766,0.17156292,0.11509227,0.01810552,-0.0039669494,-0.41559526,-0.027927766,0.4785523,-0.2067623,-0.07783315,-0.118504085,-0.036907762,-0.09230153,0.10482468,-0.07276782,-0.035578977,-0.32870823,0.100219116,-0.18810746,-0.31205496,0.11758827,-0.22261128,-0.0287583,0.24691938,0.08026355,-0.35484168,0.32568142,0.1263377,-0.2874043,0.054812156,0.033391833,0.71688074,0.09634018,0.08834844,0.050632846,-0.3944501,0.41332307,-0.2372794,-0.02689401,0.028100975,-0.19554554,-0.0643697,0.49179623,-0.16179812,0.14623077,0.16198009,0.17197667,0.11891074,0.012114115,0.32099223,-0.08305288,-0.009952171,-0.02305813,-0.051040635,-0.4215226,-0.12275201,0.07460534,-0.13193923,-0.13106608,-0.12476211,-0.01644324,0.46189445,0.19559853,-0.48889282,0.039651442,-0.12159859,-0.042152833,-0.33912218,0.19437306,-0.034279723
person Schatzki ring membrane partially block espphagus worsen dysphagia difficulty swallow doctor propose dilation balloow bougie inflatable balloon rupture ring rubber hose push question balloon dilation safe common indicate sound pretty invasive yes common safe procedure majority Schatzki ring describe ray wnd inflammation instead congenital Schatzki ring occassionally cancer masquerade ring endoscopy heartburn need treatment heartburn ong term balloon dilation alternative cut open chest cut section esophagus dilation invasive consider alternative year symptomatic lightheadedness young ish thin good expert heart problem PVC common overtreate past personal experience history build relate heart PVC come month cause anxiety take fluid help bad summer remember slow heart rate allow PVC apparent indication healthy cardiac system ask expert point especially good luck hope die arrhythmias God happy thought,1613,0.16938384,0.029775051,-0.32811096,-0.4311326,0.16070895,0.008415322,0.6111311,0.07849672,-0.06684395,0.4530087,0.01776529,-0.14348666,-0.33974734,-0.1269052,-0.22907193,-0.3090244,-0.38087478,-0.31260833,-0.26342177,-0.17054787,0.41860607,-0.05254739,0.22784884,-0.41832325,0.53239965,0.10887277,0.25302932,0.10368508,-0.4323892,-0.049608488,0.44271713,-0.15532315,-0.07498805,0.2854223,0.326325,0.1989738,-0.05413202,-0.323034,0.24688292,0.3988899,-0.6839963,-0.37445527,-0.13518536,-0.16756469,0.0058140354,0.26116478,0.07635765,0.67739457,0.5369083,0.34036922,0.25511393,-0.207618,-0.04653803,0.1157931,0.23180544,0.06963366,0.4693017,-0.07587139,0.10093383,0.44866452,0.07570479,-0.034811046,-0.02444075,-0.33879507,0.007707283,0.33274186,0.09147588,-0.19699833,0.011212912,0.3354345,-0.075502396,-0.012883745,-0.07882926,-0.10559471,-0.4552084,0.1926731,-0.009472768,-0.3022459,-0.2329886,-0.24593516,0.14383598,-0.17521665,0.048626315,-0.64588916,0.31368122,-0.14582045,-0.3851408,-0.06409703,0.33537942,0.9179874,-0.0024519817,0.371766,0.12607695,-0.112569176,0.4983307,-0.14578871,-0.27085227,-0.08278685,-0.46078196,-0.2270358,0.09420697,0.36162594,-0.20305991,-0.04955356,0.19358143,-0.33544618,-0.4587115,0.43747473,-0.150294,0.054083228,-0.253937,0.0889871,-0.28545603,-0.27611476,-0.018093694,-0.041758455,0.5766305,-0.08782118,0.11063097,0.45861357,0.14470749,-0.3901365,0.048813816,-0.100250416,-0.07531931,-0.5772403,0.41988596,0.23902161
read Boston Globe confirm deny Walsh end Rangers organization assistant Coach Keenan talk Walsh past come Kariya coach world funny guess get watch Ferraro brother sure walsh Keenan get walsh get pay raise walsh mention nice career New York hear Pat Ellis PS bruin UMAINE BLACK BEARS number HOCKEY EAST REGULARS SEASON champion HOCKEY EAST TOURNAMENT CHAMPIONS PAUL KARIYA HOBEY BAKER AWARD WINNER NCAA DIV HOCKEY TOURNAMENT champion,910,0.15459159,0.09001665,-0.035705872,-0.2601486,0.028142821,0.086692005,0.0860575,0.20528817,0.016540334,0.10938789,-0.14246054,-0.53874755,0.15618742,-0.19324861,0.20022367,-0.10010739,0.08030635,0.06878729,-0.17554756,-0.0281579,0.28460425,-0.08326343,0.1490962,-0.103571065,0.0687664,-0.23954022,-0.1314818,-0.21056414,-0.04921114,-0.22249715,0.22064951,-0.09328682,0.2057173,0.036233388,0.23355944,0.15995148,0.0057190987,0.13338815,0.060559254,0.0123631,0.07623303,-0.2369908,0.07983789,0.009184262,-0.08807665,0.041999236,0.19756387,0.13065672,0.2450645,-0.012129997,0.13907287,0.1209486,-0.20640127,0.1689024,0.030412698,0.10069903,-0.12178132,0.034503903,-0.0745188,0.059616353,-0.11773446,0.49457976,0.018421376,0.105539285,-0.1379224,-0.03872182,-0.14753307,0.0029783633,-0.48389682,-0.08085593,0.037179533,-0.13967106,-0.111418135,0.0953018,0.09100796,0.2467963,0.31732818,-0.060142815,0.07077744,0.08506789,0.10439266,-0.28499803,0.08394005,-0.09896449,-0.26518992,-0.37319887,0.1295897,-0.023025807,0.093014844,0.26763803,0.0046085534,-0.14759283,-0.07726833,0.25573385,0.10372867,0.33325854,0.011245532,0.2546547,0.58892787,-0.22889313,0.24136049,-0.006555198,0.1945157,-0.14861725,-0.40963697,0.14921053,0.24482596,-0.13991703,-0.028128378,-0.08889313,-0.086173624,-0.24908513,-0.013428103,-0.17630719,-0.049602162,0.2638493,0.2889108,0.048832,-0.1858275,0.09977637,0.1822465,-0.016841149,0.019754484,0.14315227,0.09577707,-0.16544054,0.31727347,-0.16353463
look scaling code realize follwing problem resolution foint installation problem server font server rescale good font find meet requirement mean server return response like follow adobe helvetica medium normal iso ask follwogin adobe helvetica medium normal iso generate try use know pixel size,604,0.1007756,0.08203344,0.1250014,-0.50783783,-0.06213725,0.085229516,0.15077402,0.042878024,-0.03307268,0.50885767,0.1451988,-0.25576702,0.0938277,0.16076636,-0.041586902,-0.24869137,0.09121317,-0.1696397,-0.46296096,0.100270495,0.050754722,-0.35694432,0.13348678,-0.1324225,0.16054927,-0.036173478,0.20131311,0.119981594,-0.12550361,0.21252765,0.13495639,-0.04561241,0.09735203,0.09546359,0.026180461,-0.31540218,-0.10996519,-0.15714642,0.31611365,0.112202644,-0.2248198,-0.09678417,-0.332636,-0.0585074,0.23550972,0.05176604,0.085946806,0.1731225,0.24760377,0.058810398,0.15094398,-0.08449128,-0.2575906,0.056575097,-0.2713634,0.028710632,0.30670694,-0.14861698,-0.039437186,-0.05406008,0.009608972,0.20911744,0.24041499,0.017128913,-0.009738813,0.18878765,-0.009419613,-0.051501215,-0.0053553786,0.16331112,-0.1729987,0.035076052,0.034867004,-0.22435866,-0.075326234,0.10049237,-0.13708034,-0.36061743,0.046235595,0.063494064,0.26727986,0.1912819,0.021094859,-0.2828509,0.14854217,-0.007514319,-0.103265814,-0.046868637,0.13335061,0.48263848,0.18610369,-0.0666836,0.0682556,-0.43278697,0.10919571,-0.33850196,-0.31421113,-0.0059122546,-0.40497068,-0.094975494,-0.022476858,0.04014073,0.049709823,0.23876655,-0.16606146,0.025579773,0.02395552,0.43743423,-0.13002089,0.077085786,-0.1272913,-0.0042255297,-0.46070713,-0.023143819,-0.09704532,-0.30461442,0.11280886,-0.0640231,-0.016027553,0.047603104,0.14982872,-0.18646145,0.019048803,0.09239475,-0.036416527,-0.2805146,0.3030916,0.19497804
Yeah right let guy write piece title imply case support reason believe piece anti islamic slander job respect title real content look article want true tell BCCI islamic bank see spend time respond propaganda respond little sub thread feel deep need statement effect propaganda false want discuss issue seriously glad real discussion provide reference etc,755,0.46532094,0.44590077,-0.15188767,-0.6557779,-0.17087205,-0.06987694,0.45663235,-0.056743536,-0.15184475,0.362634,0.15084557,-0.5131503,0.045867193,-0.11047936,-0.09237034,0.10254888,-0.042998232,-0.088073686,-0.30001345,0.06987161,0.120691955,-0.20516334,0.11481888,-0.05752775,0.037842605,-0.1779976,0.12034323,0.08331475,-0.30000094,-0.014027636,0.057376795,-0.0047848006,-0.03204439,0.09841124,0.21640074,0.06477893,-0.14973158,-0.015753824,-0.071637556,0.1254042,-0.3078718,-0.3216951,0.076881886,0.038338248,0.07870322,-0.009961903,-0.026023103,0.2554692,0.17078808,-0.23914176,-0.0014285885,-0.030429598,0.019700585,0.08065788,-0.124037586,-0.042129096,0.033848412,-0.14964873,0.0615976,0.03790031,-0.19301187,0.11958261,0.17290393,-0.03623036,0.038872868,0.010204911,0.11969258,-0.25328606,-0.08459625,-0.0770672,-0.12139345,0.036419213,-0.18001594,-0.04137116,0.018068735,0.30731454,0.27957582,-0.4317152,-0.13260806,0.11956779,0.32423756,0.19052821,-0.17965594,-0.2769724,-0.00019274748,0.12357897,-0.27547702,-0.06595959,0.37771064,0.7630669,0.32023838,0.19364613,0.045192726,-0.17128581,0.16147527,0.091209084,-0.2353761,-0.06460311,-0.5764782,-0.29078692,0.04491704,0.3294583,0.26563632,-0.2199342,-0.08587045,0.034256507,0.028507225,0.2171727,-0.18157108,0.14942637,-0.401502,-0.107663326,-0.40710247,-0.24826357,-0.01832636,-0.033102892,0.5722345,-0.18137397,-0.056357227,0.015752943,0.030395634,-0.09574139,-0.08618419,0.4356986,-0.15623939,-0.2627732,0.22219527,-0.039491028
sorry ask question entirely base technical aspect space find answer FAQs currently UK make see Space Shuttle launch little difficult select exchange student Louisiana State Uni August absolutely determined Space Shuttle launch year America hear bit long mailing list tell ticket mail thank patience want know tell summarize save poor people pay link,769,0.3571833,0.42077008,0.09128132,-0.4155196,0.037588798,0.08399512,0.27779844,0.03777688,-0.10033301,0.35579994,-0.10354841,-0.2607752,0.0023266748,-0.030092956,-0.09445113,0.12587006,-0.060652234,-0.19997849,-0.1529839,0.21450917,0.16924371,-0.2844318,0.123559795,-0.015288516,-0.01968134,-0.20662326,0.011903028,0.09193952,-0.12043646,0.13632858,-0.00016016971,0.035614867,0.108264014,0.22857895,0.19652379,0.13364434,-0.025447058,0.08327725,0.11349909,0.1418306,-0.085214004,-0.1822039,-0.046042807,-0.042525962,0.064486206,0.03332115,-0.048165325,0.09053886,0.16042241,-0.047514018,0.23548846,-0.12140785,-0.015044417,0.17182669,-0.17461647,-0.11722463,0.045224153,0.08993907,0.34248555,-0.0055012167,-0.05648428,0.2966281,0.020096516,0.013578786,-0.014080173,0.38178012,0.115569815,-0.11519659,-0.3073969,0.11092907,0.08762908,0.244028,-0.24180366,0.037595555,-0.22254694,0.15052271,0.14520448,-0.11037819,0.15877685,-0.021611856,0.23481245,0.30545375,-0.08416776,-0.35657135,0.13463496,0.059535168,-0.2294265,-0.245744,0.4926619,0.39294335,0.12223708,0.11828212,-0.03786143,-0.09401242,0.014524164,-0.16337162,-0.12833296,-0.117591,-0.40105438,-0.36807323,0.12712131,0.25484386,-0.052640013,-0.002538141,-0.103593454,0.16601942,-0.07620308,0.26449957,-0.12275054,0.06963556,0.02162491,-0.073687136,-0.31901857,-0.13455585,0.0846574,-0.1396219,0.3669459,-0.17197539,-0.047563862,0.17339878,-0.15128192,-0.22203475,0.066157795,0.11474068,0.03873898,-0.016069613,0.22087626,0.10262257
repeate choice piece tripe check source deserve believe Gaza strip possess high population density world fact close example serve illustrate folly statement city Hong Kong nearly time population Gaza strip roughly comparable land area center numerous city possess comparable far high population density example include Manhattan Island NY City Sao Paolo Ciudad de Mexico Bombay need rest Mr Davidsson message close truth oft repeat statement,710,0.27729154,0.054254096,0.32802328,-0.34110337,0.12894136,-0.2552261,0.639362,0.35303152,-0.17617536,0.31087047,0.50370383,0.15636231,-0.018899428,-0.1278607,-0.21480118,-0.13325946,-0.2063779,-0.28213516,-0.05371942,0.13677886,-0.20167342,-0.34605497,0.027706904,-0.08746645,-0.033870474,-0.20688759,0.14850506,-0.13687065,0.157403,0.25898346,0.16205208,-0.23173681,0.08572722,0.28644878,0.13689981,-0.17125745,-0.07160423,-0.2436744,0.10109512,0.10942364,-0.004180579,-0.15589784,0.069512084,0.1455262,0.04706462,0.10284246,-0.06386385,0.21034269,-0.13851944,0.010746281,0.14764574,-0.059595138,-0.107772425,0.056814406,0.11259156,0.0824515,0.24059334,0.22620113,-0.046027094,0.1275227,-0.3457693,0.17431916,0.030822324,-0.11677877,-0.15733974,0.1657925,0.053145327,-0.30268776,-0.19770765,0.22676189,0.13827851,0.02396001,0.029786248,0.10359689,-0.1513896,0.11046506,0.14920615,-0.11312586,0.09321113,0.09981717,0.10894146,0.08090412,-0.111558214,-0.28979245,0.108305745,0.16838954,-0.25560912,-0.120650284,0.14984684,0.38601473,-0.02822833,0.17284448,0.057085745,-0.18879554,0.001108044,-0.03885026,-0.20359112,-0.035656575,-0.38022786,-0.25670657,0.2723801,-0.020345215,0.074739896,0.1352642,0.15991901,-0.13451086,0.16619894,0.3925157,-0.13893186,0.013948767,-0.2224708,-0.068789706,-0.17525873,-0.17588976,-0.03405891,0.06062057,0.30796787,-0.16877985,0.16311914,0.18263276,-0.0014495546,-0.37554708,0.027709078,0.17339496,0.09389485,-0.13503082,0.28514895,-0.0034052187
reply post say know christian homosexual judge maintain judge say homosexuality wrong like look responce post general sterotypical evaluation people respond Christianity homosexuality compatible admitedly homosexual know mail responce normally sterotypical assumption group people ask opposing veiw point far people wild assumption resource revert calling think acurate representation homosexual Christians diffrence,888,0.37299436,0.36082906,0.08991897,-0.56967527,-0.088920176,-0.32264268,0.17615873,0.120720536,-0.21307059,0.3111745,0.091558024,-0.2760427,0.21608907,-0.24377763,0.021576881,0.07946214,-0.22709905,-0.26227975,-0.33249536,-0.0067988243,0.16004057,-0.42890787,0.10362834,-0.1833729,0.0986907,-0.14752738,0.14916301,0.028526828,0.02870789,0.03068293,0.05640002,0.10861945,0.20850854,0.27215195,0.2102163,-0.18524034,-0.16439655,-0.009713324,0.25142002,0.09005709,-0.4414086,-0.08845021,-0.34063166,0.101719536,0.20847318,-0.32035786,-0.14674582,0.1850238,0.12331341,-0.12987387,-0.14703844,-0.07253901,0.10355535,0.0723293,-0.024400821,-0.29212987,0.05816547,-0.20926684,-0.11034911,-0.13494171,-0.3536668,0.1202982,-0.028408239,0.16835989,0.22012666,0.056068845,0.3392068,-0.1785805,0.025119321,0.14494078,0.15676348,0.2768947,0.019428194,-0.03616562,-0.2841779,0.19441918,0.1647332,-0.28446484,-0.18634526,-0.07157351,0.28206348,-0.18433766,-0.12772724,-0.31218565,-0.049893506,-0.19873084,-0.37685362,0.057569582,0.3540566,0.5209653,0.038377445,0.18201432,0.052111264,-0.040582117,0.24509077,0.30705082,0.020078465,-0.15762393,-0.53637254,-0.16027683,0.032476515,0.07711318,0.1606907,-0.13071066,-0.14595452,-0.26007324,0.004533295,0.08090719,-0.2465306,0.2698771,-0.31759086,-0.1511025,-0.21445085,-0.09126816,-0.010928324,-0.1815201,0.28049907,-0.15735082,-0.11960346,0.31203973,0.17535105,-0.037629295,0.18292424,0.27389297,-0.29999113,-0.3139506,0.12220686,-0.078738734
like add support misctaoism discussion group applaud enthusiam show person post cupportalcom Thyagicupportalcom read altmagick differ believe minimal parameter agree limit discussion degenerate big amorphous glob question Thyagi propose question properly fall category general metaphysic prefer misctaoism deal closely topic work closely associate semi orthodox taoism establish classic work definitely include work like Mantak Chia argue think neo taoism exclude group mean humpty dumpty taoism Taoism mean poster say mean alttaoism refuge debate Taoism mean speculation sexual alchemy etc eg Thyagi Kent gloomily predict quote Thyagi article think discussion nature completely place happen term taoism completely polluted trivialized like word magic Alchemy Zen etc writer appropriate word mean want see spate new age book entitle Tao respect exception like book Jou Tsung Hwa comment idea look forward see balance let misctaoism rip let chip fall gets fill college freshman ask Tao Sex failure people post group,1900,0.47190017,0.19473796,-0.28701386,-0.764379,-0.11978403,-0.40842247,0.27665472,-0.007436674,-0.24970998,0.44836694,0.19836001,-0.5154125,0.19065233,-0.23662885,-0.13538395,-0.059184443,-0.19408013,-0.117949,-0.5085697,-0.14688858,0.0154074365,-0.36035654,0.041067146,-0.042105325,0.011097748,-0.17005715,-0.15428817,0.13208275,-0.12690671,0.016737156,0.20526658,-0.076558694,0.13629916,0.22533329,0.22364724,-0.21813095,0.049043253,0.086791016,0.014320695,0.22498538,-0.3750002,-0.40246743,0.15530126,-0.13708498,0.19761336,-0.015302058,-0.10445474,0.24659324,0.15941468,0.091017246,0.1762374,-0.14754057,0.0676221,0.10778587,-0.014376289,-0.15062983,0.25789478,-0.24182099,0.19806017,0.066582814,-0.45016456,0.15516827,0.31694603,0.07089863,-0.07479916,-0.046838317,0.30171698,-0.32593638,0.046931222,0.4450706,0.090275235,0.20557992,-0.11262028,0.068179995,-0.36306843,0.18254465,0.06282229,-0.42994967,-0.038164493,-0.08450686,0.36070296,0.15416697,-0.043265518,-0.4469727,0.09181527,0.1502077,-0.24087375,-0.07569686,0.3149891,0.85392416,0.017512713,-0.16695346,-0.1090548,-0.16218011,-0.085544325,0.07396913,-0.35030353,-0.1909575,-0.706303,-0.18268515,0.017294437,0.3237872,0.47229934,-0.2760434,0.03284633,-0.22742929,0.050097004,0.40565965,-0.2803251,0.21757337,-0.37041694,-0.28586605,-0.5262085,-0.16995317,-0.19716467,-0.097682975,0.3579037,-0.10262779,0.14359178,0.061940074,0.12339625,-0.27391365,0.0032863824,0.36994383,-0.21036795,-0.3459423,0.36086717,-0.11259887
Hartford NY Rangers period Hartford Cunneyworth Janssens Greig NY Rangers Graves Turcotte Zubov period NY Rangers Kovalev Turcotte Graves Hartford Sanderson Cassels pp NY Rangers Amonte Andersson Vanbiesbrouck pp period NY Rangers MMessier Amonte Andersson Hartford Sanderson Cassels sh Hartford Nylander Ladouceur Hartford Verbeek Zalapski Hartford power play special goal pp sh total Scorer Pts Cassels Cunneyworth Greig Janssens Ladouceur Nylander Sanderson Verbeek Zalapski,1028,-0.38138247,-0.11390576,-0.034282904,0.014054693,0.10292745,-0.054433495,-0.15792127,0.71075344,0.108822234,-0.22629836,-0.19925109,-0.3597368,0.16353899,-0.4124705,0.09290698,-0.19213343,0.15271306,-0.13076365,-0.16770867,0.1961882,0.064007245,0.15660125,0.21106249,-0.065131694,0.03278742,0.033150308,-0.55083805,-0.26887107,0.23899487,-0.057125457,0.098710895,-0.031048775,-0.2859841,0.52513015,0.06795409,0.16194692,0.10041173,-0.5310088,-0.24316536,-0.24878977,0.019414293,-0.7506818,0.13266256,0.50479925,-0.004480068,0.18643197,-0.040747274,0.36961508,-0.069227725,-0.031660847,0.11706823,0.6053219,-0.07588825,-0.2663588,0.39862233,-0.37836713,-0.4993153,0.5177752,0.01750004,-0.27253512,-0.052954145,0.59447145,-0.51637125,0.5441622,-0.17827296,0.30834383,-0.35362446,-0.028637625,-0.6795408,-0.09866953,0.12887101,-0.47629866,-0.2569532,-0.029802099,0.45630705,0.1054564,0.36682877,-0.05026929,0.22519706,0.31762496,0.4009518,-0.23014343,0.5924272,0.13280985,0.01922064,0.09960723,0.4773348,0.33527428,-0.21701896,-0.15148847,-0.03146518,-0.44916773,0.13403235,0.25849575,0.0128727015,0.18145487,0.24496229,0.67741144,0.784492,-0.2904282,0.22460538,0.07908278,0.11565209,-0.25805223,-0.053094678,0.0011484483,0.4025704,-0.3025881,-0.16694465,-0.11428806,0.07796514,0.0059376704,-0.17006554,-0.42933154,-0.6003481,0.16733952,-0.0886654,0.5836735,0.05852186,0.36920378,0.013997467,0.11774932,0.048430175,-0.49895903,0.2804976,-0.1300861,-0.047519915,-0.15308434
